order_date,channel,sessions,orders,new_customer_orders,returning_customer_orders,gross_revenue,amount_refunded,units_sold,units_returned,cogs,ad_spend
2025-09-01,Bol.com,0,2,0,2,143.2,0.0,3,0,52.78,0
2025-09-02,Google Ads,417,12,6,6,842.96,43.97,22,1,320.26,334.07
2025-09-02,Meta Ads,165,3,2,1,233.23,0.0,5,0,82.31,169.86
2025-09-02,Organic Search,357,8,3,5,553.81,0.0,14,0,202.07,0
2025-09-02,Direct,169,5,1,4,424.45,0.0,9,0,159.18,0
2025-09-02,Email,129,5,0,5,371.12,0.0,9,0,139.64,0
2025-09-02,Referral,81,2,0,2,171.04,0.0,3,0,62.33,0
2025-09-02,Bol.com,0,2,0,2,163.07,0.0,3,0,61.5,0
2025-09-03,Google Ads,412,11,5,6,892.59,0.0,20,0,344.76,365.01
2025-09-03,Meta Ads,174,3,1,2,231.68,0.0,5,0,89.75,173.4
2025-09-03,Organic Search,346,6,2,4,505.35,0.0,9,0,179.45,0
2025-09-03,Direct,154,6,1,5,473.18,0.0,10,0,183.0,0
2025-09-03,Email,153,7,0,7,587.12,0.0,11,0,225.22,0
2025-09-03,Referral,86,2,0,2,152.64,0.0,3,0,57.97,0
2025-09-03,Bol.com,0,1,0,1,76.66,0.0,1,0,28.03,0
2025-09-04,Google Ads,409,10,5,5,859.59,0.0,19,0,305.45,384.25
2025-09-04,Meta Ads,183,3,1,2,248.14,0.0,5,0,92.56,169.37
2025-09-04,Organic Search,352,7,2,5,540.05,0.0,12,0,192.31,0
2025-09-04,Direct,198,7,1,6,587.99,0.0,13,0,214.83,0
2025-09-04,Email,138,5,0,5,367.96,0.0,9,0,132.63,0
2025-09-04,Referral,97,2,0,2,143.02,0.0,3,0,53.45,0
2025-09-04,Bol.com,0,2,0,2,174.45,0.0,3,0,65.48,0
2025-09-05,Google Ads,429,10,5,5,869.36,0.0,16,0,319.65,340.27
2025-09-05,Meta Ads,193,3,1,2,249.97,0.0,5,0,92.98,214.45
2025-09-05,Organic Search,349,6,2,4,482.48,0.0,11,0,186.03,0
2025-09-05,Direct,162,5,1,4,355.42,0.0,8,0,128.08,0
2025-09-05,Email,164,6,0,6,439.39,0.0,11,0,165.16,0
2025-09-05,Referral,85,2,1,1,161.18,0.0,3,0,60.21,0
2025-09-05,Bol.com,0,1,0,1,85.39,0.0,1,0,32.66,0
2025-09-06,Google Ads,272,6,3,3,420.41,0.0,11,0,161.9,295.09
2025-09-06,Meta Ads,121,2,1,1,158.52,0.0,3,0,61.55,140.75
2025-09-06,Organic Search,282,6,2,4,495.15,0.0,11,0,174.47,0
2025-09-06,Direct,132,4,1,3,283.16,0.0,6,0,107.16,0
2025-09-06,Email,121,5,0,5,432.42,0.0,8,0,163.92,0
2025-09-06,Referral,65,1,0,1,72.25,0.0,1,0,26.15,0
2025-09-06,Bol.com,0,1,0,1,82.99,0.0,1,0,30.67,0
2025-09-07,Google Ads,324,9,5,4,720.08,0.0,15,0,269.97,244.68
2025-09-07,Meta Ads,120,2,1,1,159.25,0.0,3,0,61.66,135.55
2025-09-07,Organic Search,242,4,1,3,333.78,0.0,6,0,121.92,0
2025-09-07,Direct,139,4,0,4,275.38,0.0,6,0,105.95,0
2025-09-07,Email,110,4,0,4,314.04,0.0,6,0,120.65,0
2025-09-07,Referral,71,1,0,1,76.54,0.0,1,0,27.46,0
2025-09-07,Bol.com,0,1,0,1,87.18,0.0,1,0,31.7,0
2025-09-08,Google Ads,434,12,6,6,1045.61,0.0,23,0,383.12,447.99
2025-09-08,Meta Ads,216,3,1,2,209.82,0.0,4,0,75.88,223.22
2025-09-08,Organic Search,399,8,3,5,640.82,0.0,14,0,245.37,0
2025-09-08,Direct,218,6,1,5,481.25,0.0,9,0,171.03,0
2025-09-08,Email,156,7,1,6,502.78,0.0,11,0,193.52,0
2025-09-08,Referral,109,3,1,2,220.5,0.0,5,0,78.12,0
2025-09-08,Bol.com,0,2,0,2,167.7,0.0,3,0,61.81,0
2025-09-09,Google Ads,456,13,7,6,992.9,0.0,23,0,370.23,398.89
2025-09-09,Meta Ads,205,3,2,1,218.6,0.0,5,0,81.36,215.17
2025-09-09,Organic Search,398,9,3,6,630.9,0.0,17,0,226.81,0
2025-09-09,Direct,198,6,1,5,435.28,0.0,10,0,165.25,0
2025-09-09,Email,146,6,0,6,468.51,0.0,11,0,181.58,0
2025-09-09,Referral,100,3,1,2,216.48,0.0,5,0,83.06,0
2025-09-09,Bol.com,0,2,0,2,170.08,0.0,3,0,60.96,0
2025-09-10,Google Ads,418,10,5,5,702.14,0.0,17,0,260.0,337.33
2025-09-10,Meta Ads,171,3,1,2,247.03,0.0,5,0,92.26,195.7
2025-09-10,Organic Search,377,8,3,5,645.92,0.0,15,0,227.89,0
2025-09-10,Direct,171,5,1,4,364.4,0.0,9,0,129.45,0
2025-09-10,Email,159,7,1,6,507.44,0.0,13,0,189.56,0
2025-09-10,Referral,95,2,1,1,163.51,0.0,3,0,58.92,0
2025-09-10,Bol.com,0,2,0,2,144.29,0.0,3,0,53.25,0
2025-09-11,Google Ads,381,8,4,4,676.88,0.0,14,0,250.15,339.12
2025-09-11,Meta Ads,157,3,1,2,261.54,0.0,5,0,93.35,167.56
2025-09-11,Organic Search,344,8,3,5,659.17,0.0,15,0,240.58,0
2025-09-11,Direct,153,5,1,4,426.63,0.0,9,0,159.36,0
2025-09-11,Email,130,6,0,6,414.17,0.0,11,0,147.75,0
2025-09-11,Referral,86,2,1,1,173.72,0.0,3,0,67.2,0
2025-09-11,Bol.com,0,2,0,2,170.12,0.0,3,0,65.83,0
2025-09-12,Google Ads,426,12,6,6,917.42,0.0,23,0,340.13,351.65
2025-09-12,Meta Ads,180,3,1,2,260.29,0.0,5,0,96.3,196.28
2025-09-12,Organic Search,362,7,3,4,562.22,0.0,13,0,214.26,0
2025-09-12,Direct,154,4,0,4,318.97,0.0,6,0,119.91,0
2025-09-12,Email,128,5,0,5,369.71,0.0,9,0,132.07,0
2025-09-12,Referral,78,2,1,1,144.65,0.0,3,0,53.38,0
2025-09-12,Bol.com,0,2,0,2,161.13,0.0,3,0,58.19,0
2025-09-13,Google Ads,312,8,4,4,635.71,0.0,14,0,236.49,261.27
2025-09-13,Meta Ads,118,2,1,1,157.72,0.0,3,0,56.25,139.14
2025-09-13,Organic Search,262,6,2,4,464.45,0.0,10,0,163.73,0
2025-09-13,Direct,133,5,1,4,413.95,0.0,9,0,153.35,0
2025-09-13,Email,99,4,0,4,296.53,0.0,7,0,104.3,0
2025-09-13,Referral,70,2,0,2,139.31,0.0,3,0,50.69,0
2025-09-13,Bol.com,0,1,0,1,77.65,0.0,1,0,29.23,0
2025-09-14,Google Ads,276,6,3,3,467.47,0.0,10,0,169.52,253.42
2025-09-14,Meta Ads,142,2,1,1,163.03,0.0,3,0,58.04,123.32
2025-09-14,Organic Search,246,5,2,3,384.74,0.0,8,0,149.23,0
2025-09-14,Direct,137,5,1,4,420.11,0.0,9,0,154.39,0
2025-09-14,Email,109,4,0,4,323.79,0.0,6,0,119.52,0
2025-09-14,Referral,60,1,0,1,77.87,0.0,1,0,27.68,0
2025-09-14,Bol.com,0,1,0,1,69.16,0.0,1,0,25.08,0
2025-09-15,Google Ads,495,11,6,5,953.3,0.0,19,0,369.71,415.35
2025-09-15,Meta Ads,224,4,2,2,327.44,0.0,7,0,119.36,232.79
2025-09-15,Organic Search,413,9,3,6,664.65,0.0,17,0,256.15,0
2025-09-15,Direct,213,7,1,6,566.83,0.0,12,0,210.26,0
2025-09-15,Email,156,6,0,6,450.94,0.0,11,0,172.72,0
2025-09-15,Referral,94,2,0,2,172.26,0.0,3,0,65.7,0
2025-09-15,Bol.com,0,2,0,2,170.97,0.0,3,0,62.75,0
2025-09-16,Google Ads,388,11,5,6,912.23,0.0,20,0,331.49,400.95
2025-09-16,Meta Ads,178,4,2,2,289.52,0.0,6,0,103.92,180.85
2025-09-16,Organic Search,411,9,3,6,715.83,0.0,16,0,273.07,0
2025-09-16,Direct,201,6,1,5,473.23,0.0,9,0,182.29,0
2025-09-16,Email,158,7,1,6,555.22,0.0,12,0,206.64,0
2025-09-16,Referral,83,2,0,2,151.36,0.0,3,0,54.87,0
2025-09-16,Bol.com,0,1,0,1,79.9,0.0,1,0,30.81,0
2025-09-17,Google Ads,388,11,6,5,770.44,0.0,20,0,285.06,377.8
2025-09-17,Meta Ads,166,3,1,2,232.37,0.0,5,0,84.58,187.69
2025-09-17,Organic Search,371,8,3,5,631.05,0.0,15,0,242.32,0
2025-09-17,Direct,174,5,1,4,427.84,0.0,9,0,165.92,0
2025-09-17,Email,171,7,1,6,491.04,0.0,12,0,173.36,0
2025-09-17,Referral,82,2,1,1,153.44,0.0,3,0,54.06,0
2025-09-17,Bol.com,0,1,0,1,83.83,0.0,1,0,31.76,0
2025-09-18,Google Ads,432,12,6,6,919.56,0.0,20,0,356.65,351.83
2025-09-18,Meta Ads,161,3,1,2,218.95,0.0,5,0,84.16,200.02
2025-09-18,Organic Search,369,9,3,6,739.04,0.0,17,0,264.71,0
2025-09-18,Direct,155,5,1,4,366.06,0.0,8,0,130.33,0
2025-09-18,Email,130,5,0,5,389.53,0.0,9,0,140.09,0
2025-09-18,Referral,91,3,1,2,222.36,0.0,5,0,83.9,0
2025-09-18,Bol.com,0,2,0,2,170.99,0.0,3,0,61.39,0
2025-09-19,Google Ads,418,12,6,6,907.33,0.0,22,0,342.37,413.85
2025-09-19,Meta Ads,189,3,1,2,207.82,0.0,5,0,73.7,194.55
2025-09-19,Organic Search,409,8,3,5,606.73,0.0,13,0,222.94,0
2025-09-19,Direct,171,5,1,4,375.75,0.0,8,0,144.9,0
2025-09-19,Email,175,8,1,7,662.53,0.0,13,0,243.36,0
2025-09-19,Referral,101,3,1,2,212.05,0.0,5,0,81.27,0
2025-09-19,Bol.com,0,2,0,2,158.72,0.0,3,0,58.03,0
2025-09-20,Google Ads,309,7,4,3,605.09,0.0,11,0,220.25,295.23
2025-09-20,Meta Ads,149,2,1,1,166.57,0.0,3,0,62.05,149.08
2025-09-20,Organic Search,285,5,1,4,384.38,0.0,8,0,147.12,0
2025-09-20,Direct,135,4,1,3,295.26,0.0,7,0,105.75,0
2025-09-20,Email,128,5,0,5,355.11,0.0,9,0,125.47,0
2025-09-20,Referral,65,1,0,1,84.75,0.0,1,0,29.98,0
2025-09-20,Bol.com,0,2,0,2,146.92,0.0,3,0,55.55,0
2025-09-21,Google Ads,283,7,3,4,511.53,0.0,12,0,187.68,291.13
2025-09-21,Meta Ads,147,2,1,1,166.79,0.0,3,0,61.53,161.25
2025-09-21,Organic Search,289,5,1,4,430.28,0.0,9,0,164.11,0
2025-09-21,Direct,135,5,1,4,397.63,0.0,8,0,140.25,0
2025-09-21,Email,118,5,0,5,350.54,0.0,8,0,129.75,0
2025-09-21,Referral,68,2,0,2,164.73,0.0,3,0,60.78,0
2025-09-21,Bol.com,0,1,0,1,73.68,0.0,1,0,26.56,0
2025-09-22,Google Ads,462,13,6,7,950.98,38.96,24,1,346.65,417.55
2025-09-22,Meta Ads,220,4,2,2,308.18,0.0,7,0,109.75,216.38
2025-09-22,Organic Search,444,9,3,6,641.03,0.0,15,0,227.26,0
2025-09-22,Direct,196,7,1,6,563.38,0.0,13,0,198.35,0
2025-09-22,Email,151,6,0,6,516.31,0.0,11,0,189.72,0
2025-09-22,Referral,104,3,1,2,254.6,0.0,5,0,93.28,0
2025-09-22,Bol.com,0,2,0,2,141.74,0.0,3,0,53.06,0
2025-09-23,Google Ads,434,11,6,5,839.24,0.0,19,0,309.81,334.99
2025-09-23,Meta Ads,162,3,2,1,258.52,0.0,4,0,94.41,195.61
2025-09-23,Organic Search,356,7,2,5,557.54,0.0,13,0,203.01,0
2025-09-23,Direct,178,6,1,5,506.65,0.0,10,0,181.43,0
2025-09-23,Email,134,6,0,6,522.95,0.0,10,0,195.73,0
2025-09-23,Referral,79,2,0,2,147.53,0.0,3,0,56.87,0
2025-09-23,Bol.com,0,2,0,2,171.89,0.0,3,0,65.75,0
2025-09-24,Google Ads,451,13,7,6,1086.76,0.0,21,0,390.16,406.17
2025-09-24,Meta Ads,179,3,1,2,252.59,0.0,5,0,96.68,186.34
2025-09-24,Organic Search,361,7,2,5,610.61,0.0,13,0,216.42,0
2025-09-24,Direct,188,7,1,6,546.93,0.0,12,0,207.97,0
2025-09-24,Email,154,6,0,6,460.52,0.0,11,0,176.21,0
2025-09-24,Referral,91,3,1,2,241.55,0.0,4,0,93.33,0
2025-09-24,Bol.com,0,2,0,2,142.95,0.0,3,0,51.3,0
2025-09-25,Google Ads,490,14,7,7,978.59,0.0,25,0,359.12,380.64
2025-09-25,Meta Ads,188,3,1,2,233.11,0.0,5,0,83.94,197.21
2025-09-25,Organic Search,402,9,3,6,677.93,0.0,16,0,260.39,0
2025-09-25,Direct,205,6,1,5,448.39,0.0,11,0,162.9,0
2025-09-25,Email,146,6,0,6,498.74,0.0,10,0,182.91,0
2025-09-25,Referral,90,2,1,1,170.59,0.0,3,0,61.61,0
2025-09-25,Bol.com,0,2,0,2,153.83,0.0,3,0,58.22,0
2025-09-26,Google Ads,426,11,6,5,789.33,0.0,18,0,295.36,382.89
2025-09-26,Meta Ads,196,3,2,1,250.98,0.0,4,0,95.34,207.91
2025-09-26,Organic Search,414,9,3,6,651.19,0.0,15,0,234.42,0
2025-09-26,Direct,205,8,1,7,581.41,0.0,15,0,204.8,0
2025-09-26,Email,176,6,0,6,466.3,0.0,10,0,177.23,0
2025-09-26,Referral,89,2,0,2,166.63,0.0,3,0,60.24,0
2025-09-26,Bol.com,0,1,0,1,82.16,0.0,1,0,31.4,0
2025-09-27,Google Ads,328,9,4,5,719.81,0.0,15,0,253.64,262.15
2025-09-27,Meta Ads,123,2,1,1,154.93,0.0,3,0,57.67,141.98
2025-09-27,Organic Search,304,6,2,4,413.77,0.0,10,0,153.81,0
2025-09-27,Direct,120,3,0,3,228.24,0.0,5,0,85.65,0
2025-09-27,Email,106,5,0,5,352.13,0.0,8,0,127.03,0
2025-09-27,Referral,60,1,0,1,82.18,0.0,1,0,29.65,0
2025-09-27,Bol.com,0,1,0,1,71.46,0.0,1,0,25.13,0
2025-09-28,Google Ads,361,9,4,5,727.61,0.0,15,0,278.87,336.67
2025-09-28,Meta Ads,129,2,1,1,151.35,0.0,3,0,54.13,152.51
2025-09-28,Organic Search,335,6,2,4,431.02,0.0,11,0,160.23,0
2025-09-28,Direct,141,4,0,4,296.59,0.0,7,0,111.0,0
2025-09-28,Email,116,5,0,5,392.18,0.0,8,0,145.39,0
2025-09-28,Referral,67,1,0,1,85.99,0.0,1,0,31.89,0
2025-09-28,Bol.com,0,2,0,2,152.87,0.0,3,0,55.5,0
2025-09-29,Google Ads,491,12,6,6,928.97,0.0,20,0,334.3,448.73
2025-09-29,Meta Ads,230,4,2,2,339.56,0.0,7,0,124.42,210.68
2025-09-29,Organic Search,439,10,3,7,714.93,0.0,18,0,254.0,0
2025-09-29,Direct,223,8,2,6,598.56,0.0,15,0,228.27,0
2025-09-29,Email,189,8,1,7,574.29,0.0,15,0,218.93,0
2025-09-29,Referral,95,2,1,1,149.39,0.0,3,0,54.94,0
2025-09-29,Bol.com,0,2,0,2,156.01,0.0,3,0,57.06,0
2025-09-30,Google Ads,430,11,6,5,928.46,0.0,21,0,350.79,413.28
2025-09-30,Meta Ads,186,3,2,1,244.41,0.0,5,0,86.14,190.18
2025-09-30,Organic Search,379,8,3,5,581.14,0.0,14,0,212.49,0
2025-09-30,Direct,169,6,1,5,461.49,0.0,10,0,163.82,0
2025-09-30,Email,148,6,0,6,479.99,0.0,9,0,169.5,0
2025-09-30,Referral,96,2,1,1,173.64,0.0,3,0,67.44,0
2025-09-30,Bol.com,0,2,0,2,155.01,0.0,3,0,54.71,0
2025-10-01,Google Ads,416,12,6,6,853.25,0.0,21,0,320.04,362.81
2025-10-01,Meta Ads,175,3,2,1,216.83,0.0,5,0,83.02,199.31
2025-10-01,Organic Search,425,10,4,6,863.17,0.0,18,0,330.16,0
2025-10-01,Direct,202,6,1,5,468.17,0.0,11,0,169.33,0
2025-10-01,Email,150,6,0,6,495.72,0.0,11,0,180.68,0
2025-10-01,Referral,93,2,1,1,158.48,0.0,3,0,59.98,0
2025-10-01,Bol.com,0,2,0,2,173.44,0.0,3,0,63.37,0
2025-10-02,Google Ads,420,12,6,6,1026.19,0.0,20,0,362.73,419.07
2025-10-02,Meta Ads,176,3,1,2,218.61,0.0,5,0,79.23,215.11
2025-10-02,Organic Search,376,8,3,5,601.37,0.0,14,0,229.89,0
2025-10-02,Direct,170,6,1,5,472.26,0.0,10,0,180.17,0
2025-10-02,Email,171,7,1,6,546.49,0.0,13,0,207.73,0
2025-10-02,Referral,90,2,0,2,141.6,0.0,3,0,52.85,0
2025-10-02,Bol.com,0,2,0,2,159.31,0.0,3,0,61.12,0
2025-10-03,Google Ads,417,11,5,6,943.08,0.0,19,0,332.25,416.83
2025-10-03,Meta Ads,184,3,1,2,228.35,0.0,5,0,83.12,208.11
2025-10-03,Organic Search,369,9,3,6,746.34,0.0,17,0,283.71,0
2025-10-03,Direct,206,6,1,5,469.37,0.0,11,0,181.36,0
2025-10-03,Email,143,7,1,6,497.5,0.0,12,0,180.56,0
2025-10-03,Referral,99,3,1,2,215.21,0.0,4,0,78.05,0
2025-10-03,Bol.com,0,1,0,1,72.45,0.0,1,0,27.73,0
2025-10-04,Google Ads,315,8,4,4,653.77,0.0,15,0,246.88,311.32
2025-10-04,Meta Ads,126,2,1,1,142.28,0.0,3,0,53.86,147.87
2025-10-04,Organic Search,285,5,1,4,412.5,0.0,9,0,156.71,0
2025-10-04,Direct,136,4,1,3,320.28,0.0,7,0,114.21,0
2025-10-04,Email,108,4,0,4,299.99,0.0,7,0,109.74,0
2025-10-04,Referral,75,1,0,1,76.53,0.0,1,0,28.22,0
2025-10-04,Bol.com,0,1,0,1,70.54,0.0,1,0,25.63,0
2025-10-05,Google Ads,320,8,4,4,609.28,0.0,15,0,228.46,296.74
2025-10-05,Meta Ads,149,2,1,1,155.01,0.0,3,0,58.99,166.09
2025-10-05,Organic Search,291,6,2,4,428.73,0.0,10,0,153.83,0
2025-10-05,Direct,149,5,1,4,347.74,0.0,8,0,126.95,0
2025-10-05,Email,126,5,0,5,374.79,0.0,8,0,134.22,0
2025-10-05,Referral,67,1,0,1,80.55,0.0,1,0,30.51,0
2025-10-05,Bol.com,0,1,0,1,70.41,0.0,1,0,25.46,0
2025-10-06,Google Ads,461,13,7,6,1070.63,0.0,23,0,391.09,402.03
2025-10-06,Meta Ads,234,4,2,2,303.16,0.0,7,0,114.97,221.71
2025-10-06,Organic Search,388,9,3,6,727.76,0.0,17,0,258.94,0
2025-10-06,Direct,195,6,1,5,469.58,0.0,11,0,171.56,0
2025-10-06,Email,174,8,1,7,660.97,0.0,15,0,247.12,0
2025-10-06,Referral,115,3,1,2,228.79,0.0,4,0,82.68,0
2025-10-06,Bol.com,0,2,0,2,149.19,0.0,3,0,52.79,0
2025-10-07,Google Ads,484,13,7,6,972.33,35.48,22,1,354.03,386.58
2025-10-07,Meta Ads,190,3,2,1,217.75,0.0,5,0,76.8,223.88
2025-10-07,Organic Search,446,10,4,6,751.04,0.0,16,0,272.1,0
2025-10-07,Direct,184,6,1,5,482.02,0.0,10,0,187.19,0
2025-10-07,Email,142,7,1,6,544.79,0.0,11,0,203.73,0
2025-10-07,Referral,104,2,0,2,174.43,0.0,3,0,66.33,0
2025-10-07,Bol.com,0,2,0,2,152.57,0.0,3,0,55.43,0
2025-10-08,Google Ads,462,14,8,6,1044.24,0.0,25,0,386.17,374.7
2025-10-08,Meta Ads,195,3,2,1,215.9,0.0,5,0,79.6,179.1
2025-10-08,Organic Search,414,8,3,5,695.02,0.0,14,0,247.86,0
2025-10-08,Direct,186,7,1,6,576.42,0.0,13,0,214.75,0
2025-10-08,Email,150,5,0,5,412.74,0.0,9,0,158.26,0
2025-10-08,Referral,98,2,0,2,170.03,0.0,3,0,61.8,0
2025-10-08,Bol.com,0,2,0,2,145.03,0.0,3,0,56.29,0
2025-10-09,Google Ads,462,11,6,5,823.25,0.0,21,0,318.69,363.72
2025-10-09,Meta Ads,175,3,2,1,261.83,0.0,5,0,94.55,223.16
2025-10-09,Organic Search,375,8,3,5,629.12,0.0,13,0,227.96,0
2025-10-09,Direct,193,7,1,6,528.1,0.0,13,0,194.0,0
2025-10-09,Email,150,6,0,6,504.53,0.0,11,0,185.05,0
2025-10-09,Referral,95,3,1,2,217.72,0.0,4,0,83.77,0
2025-10-09,Bol.com,0,2,0,2,147.01,0.0,3,0,55.48,0
2025-10-10,Google Ads,473,11,5,6,800.55,0.0,19,0,309.38,365.42
2025-10-10,Meta Ads,197,3,1,2,222.48,0.0,5,0,80.61,199.03
2025-10-10,Organic Search,411,7,2,5,520.18,0.0,12,0,197.19,0
2025-10-10,Direct,213,7,1,6,502.81,0.0,12,0,182.58,0
2025-10-10,Email,154,7,1,6,502.64,0.0,12,0,176.94,0
2025-10-10,Referral,105,3,1,2,218.52,0.0,5,0,82.07,0
2025-10-10,Bol.com,0,2,0,2,171.45,0.0,3,0,65.23,0
2025-10-11,Google Ads,296,8,4,4,563.92,0.0,13,0,209.38,301.86
2025-10-11,Meta Ads,149,3,1,2,237.75,0.0,5,0,89.64,152.05
2025-10-11,Organic Search,267,6,2,4,416.36,0.0,11,0,149.28,0
2025-10-11,Direct,147,4,1,3,313.69,0.0,6,0,117.01,0
2025-10-11,Email,113,5,0,5,373.05,0.0,9,0,132.28,0
2025-10-11,Referral,63,1,0,1,77.76,0.0,1,0,27.65,0
2025-10-11,Bol.com,0,2,0,2,144.57,0.0,3,0,50.82,0
2025-10-12,Google Ads,335,8,4,4,626.13,0.0,15,0,225.85,284.16
2025-10-12,Meta Ads,146,2,1,1,173.87,0.0,3,0,67.38,153.38
2025-10-12,Organic Search,276,5,1,4,371.71,0.0,9,0,138.06,0
2025-10-12,Direct,133,5,1,4,363.16,0.0,9,0,129.03,0
2025-10-12,Email,114,5,0,5,357.67,0.0,8,0,137.0,0
2025-10-12,Referral,73,1,0,1,87.01,0.0,1,0,31.45,0
2025-10-12,Bol.com,0,2,0,2,169.34,0.0,3,0,61.74,0
2025-10-13,Google Ads,476,12,6,6,994.91,0.0,21,0,379.36,482.46
2025-10-13,Meta Ads,221,3,2,1,217.64,0.0,5,0,79.09,238.28
2025-10-13,Organic Search,414,9,3,6,653.98,0.0,16,0,235.76,0
2025-10-13,Direct,199,6,1,5,464.62,0.0,11,0,175.14,0
2025-10-13,Email,190,8,1,7,639.98,0.0,14,0,231.49,0
2025-10-13,Referral,100,3,1,2,213.46,0.0,5,0,78.3,0
2025-10-13,Bol.com,0,2,0,2,148.47,0.0,3,0,55.33,0
2025-10-14,Google Ads,436,11,5,6,914.03,0.0,18,0,331.9,419.22
2025-10-14,Meta Ads,203,3,2,1,216.26,0.0,5,0,81.44,208.47
2025-10-14,Organic Search,363,8,2,6,566.97,0.0,14,0,200.3,0
2025-10-14,Direct,186,7,1,6,482.6,0.0,12,0,183.89,0
2025-10-14,Email,165,7,1,6,563.61,0.0,13,0,214.39,0
2025-10-14,Referral,93,3,1,2,210.85,0.0,5,0,79.98,0
2025-10-14,Bol.com,0,2,0,2,147.65,0.0,3,0,55.45,0
2025-10-15,Google Ads,433,11,6,5,923.94,0.0,19,0,324.98,433.84
2025-10-15,Meta Ads,170,3,1,2,220.46,0.0,5,0,81.23,215.04
2025-10-15,Organic Search,428,9,3,6,766.07,0.0,17,0,275.12,0
2025-10-15,Direct,178,5,1,4,422.26,0.0,9,0,153.54,0
2025-10-15,Email,153,6,0,6,445.87,0.0,10,0,160.31,0
2025-10-15,Referral,93,2,1,1,153.74,0.0,3,0,58.27,0
2025-10-15,Bol.com,0,2,0,2,154.01,0.0,3,0,58.78,0
2025-10-16,Google Ads,472,13,6,7,1076.45,0.0,21,0,408.23,366.94
2025-10-16,Meta Ads,170,3,2,1,226.13,0.0,5,0,79.55,211.76
2025-10-16,Organic Search,374,9,3,6,777.1,0.0,17,0,281.8,0
2025-10-16,Direct,206,6,1,5,455.61,0.0,10,0,171.06,0
2025-10-16,Email,147,5,0,5,396.04,0.0,8,0,150.38,0
2025-10-16,Referral,82,2,1,1,162.03,0.0,3,0,57.99,0
2025-10-16,Bol.com,0,2,0,2,165.06,0.0,3,0,58.69,0
2025-10-17,Google Ads,423,11,6,5,809.65,0.0,19,0,311.22,352.62
2025-10-17,Meta Ads,207,4,2,2,302.79,0.0,7,0,106.6,223.64
2025-10-17,Organic Search,358,9,3,6,697.9,0.0,17,0,248.78,0
2025-10-17,Direct,195,7,1,6,542.0,0.0,13,0,197.84,0
2025-10-17,Email,163,7,1,6,578.59,0.0,13,0,206.15,0
2025-10-17,Referral,105,2,0,2,140.83,0.0,3,0,50.68,0
2025-10-17,Bol.com,0,2,0,2,149.58,0.0,3,0,55.77,0
2025-10-18,Google Ads,314,8,4,4,635.89,0.0,15,0,232.57,275.02
2025-10-18,Meta Ads,137,2,1,1,138.56,0.0,3,0,51.64,158.03
2025-10-18,Organic Search,296,6,2,4,476.67,0.0,10,0,177.18,0
2025-10-18,Direct,134,4,1,3,343.74,0.0,6,0,131.09,0
2025-10-18,Email,123,5,0,5,405.73,0.0,8,0,148.1,0
2025-10-18,Referral,76,2,0,2,145.78,0.0,3,0,52.84,0
2025-10-18,Bol.com,0,2,0,2,153.61,0.0,3,0,56.86,0
2025-10-19,Google Ads,396,9,5,4,655.14,0.0,14,0,244.85,289.65
2025-10-19,Meta Ads,164,3,2,1,226.29,0.0,5,0,82.68,146.95
2025-10-19,Organic Search,290,6,2,4,506.55,0.0,11,0,189.48,0
2025-10-19,Direct,164,5,1,4,432.02,0.0,8,0,166.14,0
2025-10-19,Email,125,5,0,5,343.23,0.0,8,0,132.37,0
2025-10-19,Referral,77,2,0,2,152.64,0.0,3,0,58.21,0
2025-10-19,Bol.com,0,2,0,2,166.72,0.0,3,0,63.75,0
2025-10-20,Google Ads,484,14,7,7,1154.81,0.0,27,0,434.64,485.41
2025-10-20,Meta Ads,193,3,1,2,211.68,0.0,5,0,76.75,213.79
2025-10-20,Organic Search,483,10,3,7,869.67,0.0,19,0,337.48,0
2025-10-20,Direct,213,8,1,7,618.99,0.0,14,0,235.77,0
2025-10-20,Email,194,8,1,7,698.52,0.0,14,0,268.0,0
2025-10-20,Referral,113,3,1,2,229.6,0.0,5,0,86.86,0
2025-10-20,Bol.com,0,2,0,2,156.29,0.0,3,0,55.42,0
2025-10-21,Google Ads,432,11,6,5,892.11,0.0,18,0,332.08,444.63
2025-10-21,Meta Ads,191,3,2,1,227.41,0.0,5,0,87.96,215.38
2025-10-21,Organic Search,373,8,3,5,649.85,0.0,15,0,246.32,0
2025-10-21,Direct,190,7,1,6,555.61,0.0,12,0,208.21,0
2025-10-21,Email,175,8,1,7,634.02,0.0,13,0,244.46,0
2025-10-21,Referral,105,3,1,2,220.16,0.0,5,0,79.41,0
2025-10-21,Bol.com,0,2,0,2,154.44,0.0,3,0,55.48,0
2025-10-22,Google Ads,430,11,5,6,922.96,0.0,21,0,345.47,424.81
2025-10-22,Meta Ads,208,3,2,1,211.61,0.0,5,0,78.27,191.02
2025-10-22,Organic Search,390,7,2,5,526.42,0.0,13,0,203.72,0
2025-10-22,Direct,184,5,1,4,428.27,0.0,9,0,159.07,0
2025-10-22,Email,156,7,0,7,492.34,0.0,12,0,177.86,0
2025-10-22,Referral,101,3,1,2,257.66,0.0,4,0,99.03,0
2025-10-22,Bol.com,0,2,0,2,140.36,0.0,3,0,52.18,0
2025-10-23,Google Ads,437,12,7,5,878.8,0.0,20,0,309.3,367.47
