session_date,session_source,session_medium,session_campaign,session_default_channel_grouping,device_category,country,landing_page_path,sessions,engaged_sessions,revenue,page_views,add_to_cart_events,begin_checkout_events,purchase_events,transactions
2025-12-25,pinterest,referral,,Social,mobile,France,/,20,8,0.0,58,1,0,0,0
2025-12-26,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Netherlands,/collections/new-arrivals,174,104,211.31,531,12,6,3,3
2025-12-26,google,cpc,Brand - NL,Paid Search,tablet,Netherlands,/,177,95,291.19,508,16,8,4,4
2025-12-26,google,cpc,Shopping - All Products,Paid Search,desktop,Belgium,/,161,93,282.49,486,14,7,4,4
2025-12-26,google,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,207,140,191.64,565,16,9,3,3
2025-12-26,google,organic,,Organic Search,mobile,Netherlands,/blogs/style-guide,183,105,134.42,511,16,7,2,2
2025-12-26,google,organic,,Organic Search,mobile,Netherlands,/,173,98,136.01,497,15,8,2,2
2025-12-26,(direct),(none),,Direct,mobile,Belgium,/products/weekend-bag,83,37,60.86,257,6,3,1,1
2025-12-26,(direct),(none),,Direct,desktop,Belgium,/blogs/style-guide,93,49,197.22,292,6,3,3,3
2025-12-26,(direct),(none),,Direct,mobile,Belgium,/,82,38,70.73,251,6,3,1,1
2025-12-26,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/collections/best-sellers,56,27,0.0,137,4,2,0,0
2025-12-26,facebook,paid,Lookalike - Purchasers,Paid Social,tablet,Netherlands,/products/organic-joggers,65,28,0.0,175,4,2,0,0
2025-12-26,facebook,paid,Retargeting - Website Visitors,Paid Social,tablet,Netherlands,/collections/best-sellers,60,28,0.0,184,5,2,0,0
2025-12-26,instagram,paid,Stories - New Collection,Paid Social,mobile,France,/products/classic-essential-tee,27,12,0.0,80,1,0,0,0
2025-12-26,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Netherlands,/products/weekend-bag,27,11,0.0,74,2,1,0,0
2025-12-26,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/products/weekend-bag,35,15,0.0,91,2,1,0,0
2025-12-26,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/collections/new-arrivals,55,36,56.63,154,4,1,1,1
2025-12-26,email,newsletter,Post-Purchase Flow,Email,desktop,Netherlands,/collections/best-sellers,47,27,55.83,141,3,1,1,1
2025-12-26,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/,51,30,61.96,128,3,1,1,1
2025-12-26,bing,organic,,Organic Search,desktop,Germany,/products/classic-essential-tee,26,14,0.0,82,1,0,0,0
2025-12-26,bing,organic,,Organic Search,tablet,Germany,/collections/new-arrivals,26,16,0.0,65,1,0,0,0
2025-12-26,bing,organic,,Organic Search,mobile,Netherlands,/blogs/style-guide,27,16,0.0,65,2,1,0,0
2025-12-26,pinterest,referral,,Social,mobile,Germany,/,17,6,0.0,52,1,0,0,0
2025-12-26,pinterest,referral,,Social,desktop,Netherlands,/products/organic-joggers,18,7,0.0,51,1,0,0,0
2025-12-26,pinterest,referral,,Social,tablet,Netherlands,/,16,6,0.0,39,1,0,0,0
2025-12-27,google,cpc,Brand - BE,Paid Search,mobile,Germany,/products/premium-hoodie,141,84,182.1,409,11,6,3,3
2025-12-27,google,cpc,Brand - BE,Paid Search,mobile,Germany,/collections/new-arrivals,121,60,135.24,289,9,4,2,2
2025-12-27,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/collections/sale,112,65,138.08,283,8,4,2,2
2025-12-27,google,organic,,Organic Search,mobile,Other,/collections/best-sellers,130,82,122.86,380,12,7,2,2
2025-12-27,google,organic,,Organic Search,mobile,Netherlands,/,147,89,142.77,404,11,6,2,2
2025-12-27,google,organic,,Organic Search,mobile,Netherlands,/collections/accessories,151,86,130.48,391,14,7,2,2
2025-12-27,(direct),(none),,Direct,mobile,Netherlands,/,80,37,127.17,228,7,3,2,2
2025-12-27,(direct),(none),,Direct,desktop,France,/products/premium-hoodie,81,38,142.24,194,7,3,2,2
2025-12-27,(direct),(none),,Direct,mobile,Netherlands,/collections/best-sellers,64,32,72.44,187,4,2,1,1
2025-12-27,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/blogs/style-guide,43,21,0.0,127,3,1,0,0
2025-12-27,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/collections/accessories,47,19,0.0,148,4,2,0,0
2025-12-27,facebook,paid,Lookalike - Purchasers,Paid Social,tablet,Netherlands,/collections/accessories,55,24,0.0,165,3,1,0,0
2025-12-27,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/,26,11,0.0,75,1,0,0,0
2025-12-27,instagram,paid,Stories - New Collection,Paid Social,mobile,Belgium,/collections/sale,24,10,0.0,75,1,0,0,0
2025-12-27,instagram,paid,Stories - New Collection,Paid Social,desktop,France,/products/weekend-bag,27,12,0.0,80,2,1,0,0
2025-12-27,email,newsletter,Weekly Newsletter,Email,desktop,Other,/collections/accessories,38,25,61.33,96,3,1,1,1
2025-12-27,email,newsletter,Weekly Newsletter,Email,tablet,Belgium,/collections/sale,38,25,72.31,113,3,1,1,1
2025-12-27,email,newsletter,Weekly Newsletter,Email,tablet,Netherlands,/products/classic-essential-tee,40,25,56.09,118,2,1,1,1
2025-12-27,bing,organic,,Organic Search,desktop,Belgium,/products/organic-joggers,22,13,0.0,67,1,0,0,0
2025-12-27,bing,organic,,Organic Search,desktop,Netherlands,/collections/new-arrivals,23,13,0.0,64,1,0,0,0
2025-12-27,bing,organic,,Organic Search,desktop,Netherlands,/products/premium-hoodie,18,11,0.0,42,1,0,0,0
2025-12-27,pinterest,referral,,Social,tablet,Netherlands,/collections/sale,14,5,0.0,41,1,0,0,0
2025-12-27,pinterest,referral,,Social,mobile,Netherlands,/products/premium-hoodie,14,5,0.0,34,1,0,0,0
2025-12-27,pinterest,referral,,Social,mobile,Netherlands,/collections/sale,15,6,0.0,41,1,0,0,0
2025-12-28,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Netherlands,/products/classic-essential-tee,105,55,145.54,260,7,3,2,2
2025-12-28,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/,102,60,66.35,247,9,4,1,1
2025-12-28,google,cpc,Brand - BE,Paid Search,mobile,Netherlands,/,129,66,118.76,326,11,5,2,2
2025-12-28,google,organic,,Organic Search,mobile,Germany,/products/weekend-bag,133,74,135.46,338,11,6,2,2
2025-12-28,google,organic,,Organic Search,desktop,Other,/collections/best-sellers,159,105,197.52,426,10,5,3,3
2025-12-28,google,organic,,Organic Search,tablet,Belgium,/collections/sale,126,71,124.27,397,8,3,2,2
2025-12-28,(direct),(none),,Direct,mobile,Other,/collections/sale,76,36,65.73,187,6,3,1,1
2025-12-28,(direct),(none),,Direct,desktop,Germany,/collections/accessories,59,31,113.12,148,4,1,2,2
2025-12-28,(direct),(none),,Direct,mobile,Netherlands,/products/classic-essential-tee,78,40,55.66,248,6,3,1,1
2025-12-28,facebook,paid,Broad - Interest Based,Paid Social,desktop,Other,/,44,21,0.0,134,3,1,0,0
2025-12-28,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Netherlands,/products/premium-hoodie,53,25,0.0,162,4,1,0,0
2025-12-28,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/collections/best-sellers,49,22,0.0,131,4,2,0,0
2025-12-28,instagram,paid,Stories - New Collection,Paid Social,mobile,Belgium,/pages/about-us,25,11,0.0,62,2,1,0,0
2025-12-28,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Germany,/products/classic-essential-tee,23,10,0.0,57,1,0,0,0
2025-12-28,instagram,paid,Stories - New Collection,Paid Social,desktop,Belgium,/collections/best-sellers,21,8,0.0,61,1,0,0,0
2025-12-28,email,newsletter,Weekly Newsletter,Email,desktop,Belgium,/pages/about-us,33,23,60.93,94,3,1,1,1
2025-12-28,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/collections/sale,35,21,0.0,95,2,1,0,0
2025-12-28,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/collections/new-arrivals,42,29,58.31,102,3,1,1,1
2025-12-28,bing,organic,,Organic Search,mobile,Belgium,/collections/new-arrivals,21,12,0.0,53,1,0,0,0
2025-12-28,bing,organic,,Organic Search,mobile,Other,/collections/new-arrivals,20,12,0.0,56,1,0,0,0
2025-12-28,bing,organic,,Organic Search,desktop,Netherlands,/blogs/style-guide,17,10,0.0,48,1,0,0,0
2025-12-28,pinterest,referral,,Social,desktop,Belgium,/pages/about-us,12,4,0.0,31,1,0,0,0
2025-12-28,pinterest,referral,,Social,mobile,Netherlands,/,13,5,0.0,37,1,0,0,0
2025-12-28,pinterest,referral,,Social,mobile,Netherlands,/collections/new-arrivals,12,4,0.0,31,1,0,0,0
2025-12-29,google,cpc,Brand - NL,Paid Search,mobile,Belgium,/collections/best-sellers,176,104,132.65,421,13,7,2,2
2025-12-29,google,cpc,Shopping - Best Sellers,Paid Search,desktop,Netherlands,/blogs/style-guide,174,102,305.57,509,13,6,5,5
2025-12-29,google,cpc,Performance Max - Prospecting,Paid Search,desktop,France,/products/organic-joggers,191,112,281.86,456,13,7,5,5
2025-12-29,google,organic,,Organic Search,mobile,Netherlands,/collections/best-sellers,210,121,117.9,565,16,8,2,2
2025-12-29,google,organic,,Organic Search,mobile,Netherlands,/,231,134,219.82,671,20,10,3,3
2025-12-29,google,organic,,Organic Search,mobile,Germany,/,203,121,224.02,570,13,6,3,3
2025-12-29,(direct),(none),,Direct,desktop,Netherlands,/products/classic-essential-tee,102,55,274.1,299,9,4,4,4
2025-12-29,(direct),(none),,Direct,mobile,Netherlands,/products/classic-essential-tee,97,45,140.96,311,8,4,2,2
2025-12-29,(direct),(none),,Direct,mobile,Netherlands,/,98,53,115.61,284,8,3,2,2
2025-12-29,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/,70,32,0.0,177,6,2,0,0
2025-12-29,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Netherlands,/products/premium-hoodie,63,27,66.9,184,4,2,1,1
2025-12-29,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Netherlands,/collections/best-sellers,59,28,0.0,178,5,2,0,0
2025-12-29,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Belgium,/collections/sale,34,16,0.0,95,2,1,0,0
2025-12-29,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/,33,13,0.0,100,2,1,0,0
2025-12-29,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/products/weekend-bag,29,12,0.0,70,2,1,0,0
2025-12-29,email,newsletter,Weekly Newsletter,Email,tablet,Netherlands,/products/premium-hoodie,56,37,113.11,157,4,2,2,2
2025-12-29,email,newsletter,Weekly Newsletter,Email,mobile,Belgium,/,54,31,68.66,136,4,2,1,1
2025-12-29,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/products/classic-essential-tee,52,34,62.99,129,3,1,1,1
2025-12-29,bing,organic,,Organic Search,mobile,Netherlands,/collections/sale,26,15,0.0,66,2,1,0,0
2025-12-29,bing,organic,,Organic Search,mobile,Germany,/products/recycled-sneakers,30,18,0.0,76,2,1,0,0
2025-12-29,bing,organic,,Organic Search,desktop,France,/pages/about-us,31,19,0.0,91,2,1,0,0
2025-12-29,pinterest,referral,,Social,desktop,Netherlands,/,20,8,0.0,63,1,0,0,0
2025-12-29,pinterest,referral,,Social,desktop,France,/collections/best-sellers,20,7,0.0,51,1,0,0,0
2025-12-29,pinterest,referral,,Social,mobile,Belgium,/collections/new-arrivals,22,8,0.0,57,1,0,0,0
2025-12-30,google,cpc,Search - Generic,Paid Search,desktop,Germany,/products/weekend-bag,133,70,214.11,384,11,6,3,3
2025-12-30,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Germany,/,165,99,132.07,500,12,5,2,2
2025-12-30,google,cpc,Brand - BE,Paid Search,mobile,Netherlands,/collections/new-arrivals,140,72,130.28,448,13,7,2,2
2025-12-30,google,organic,,Organic Search,mobile,Netherlands,/,174,116,143.81,520,15,7,2,2
2025-12-30,google,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,181,115,135.96,509,17,8,2,2
2025-12-30,google,organic,,Organic Search,mobile,Netherlands,/collections/sale,207,123,191.03,520,19,9,3,3
2025-12-30,(direct),(none),,Direct,mobile,Netherlands,/collections/new-arrivals,95,46,146.72,287,8,4,2,2
2025-12-30,(direct),(none),,Direct,desktop,Belgium,/collections/best-sellers,99,46,214.27,240,8,3,3,3
2025-12-30,(direct),(none),,Direct,desktop,Netherlands,/,104,56,183.3,272,9,5,3,3
2025-12-30,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Germany,/collections/new-arrivals,58,23,0.0,160,3,1,0,0
2025-12-30,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/products/weekend-bag,64,28,0.0,159,4,2,0,0
2025-12-30,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/,60,29,0.0,190,3,1,0,0
2025-12-30,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/collections/accessories,35,16,0.0,91,2,1,0,0
2025-12-30,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/collections/new-arrivals,32,14,0.0,82,2,1,0,0
2025-12-30,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/collections/new-arrivals,28,13,0.0,88,2,0,0,0
2025-12-30,email,newsletter,Weekly Newsletter,Email,desktop,Germany,/,49,32,58.81,119,3,1,1,1
2025-12-30,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/,57,34,73.98,168,4,2,1,1
2025-12-30,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/collections/new-arrivals,52,32,69.85,147,4,2,1,1
2025-12-30,bing,organic,,Organic Search,desktop,Netherlands,/collections/new-arrivals,25,15,0.0,78,1,0,0,0
2025-12-30,bing,organic,,Organic Search,mobile,Netherlands,/products/classic-essential-tee,28,16,0.0,69,1,0,0,0
2025-12-30,bing,organic,,Organic Search,desktop,Belgium,/collections/new-arrivals,28,17,0.0,74,2,1,0,0
2025-12-30,pinterest,referral,,Social,mobile,Netherlands,/collections/sale,21,8,0.0,65,1,0,0,0
2025-12-30,pinterest,referral,,Social,desktop,Netherlands,/products/organic-joggers,19,7,0.0,47,1,0,0,0
2025-12-30,pinterest,referral,,Social,mobile,Other,/collections/sale,15,6,0.0,40,1,0,0,0
2025-12-31,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Netherlands,/products/premium-hoodie,191,108,169.4,500,18,9,3,3
2025-12-31,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/collections/new-arrivals,165,85,209.78,399,14,7,3,3
2025-12-31,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Netherlands,/products/organic-joggers,157,82,147.99,407,11,6,2,2
2025-12-31,google,organic,,Organic Search,desktop,Netherlands,/pages/about-us,200,122,282.06,536,16,9,4,4
2025-12-31,google,organic,,Organic Search,desktop,Belgium,/collections/new-arrivals,203,134,257.24,508,16,8,4,4
2025-12-31,google,organic,,Organic Search,mobile,Belgium,/,230,149,110.52,552,21,10,2,2
2025-12-31,(direct),(none),,Direct,desktop,Netherlands,/products/classic-essential-tee,104,47,191.02,291,9,4,3,3
2025-12-31,(direct),(none),,Direct,mobile,Netherlands,/collections/accessories,90,41,116.93,216,8,3,2,2
2025-12-31,(direct),(none),,Direct,mobile,Netherlands,/,106,54,135.09,335,7,3,2,2
2025-12-31,facebook,paid,Broad - Interest Based,Paid Social,tablet,Netherlands,/,76,35,0.0,207,5,2,0,0
2025-12-31,facebook,paid,Broad - Interest Based,Paid Social,mobile,Belgium,/products/classic-essential-tee,60,29,0.0,147,4,2,0,0
2025-12-31,facebook,paid,Broad - Interest Based,Paid Social,mobile,Belgium,/collections/new-arrivals,61,25,0.0,177,4,2,0,0
2025-12-31,instagram,paid,Stories - New Collection,Paid Social,mobile,Germany,/collections/sale,36,17,0.0,112,2,1,0,0
2025-12-31,instagram,paid,Stories - New Collection,Paid Social,mobile,Belgium,/products/premium-hoodie,32,15,0.0,97,2,1,0,0
2025-12-31,instagram,paid,Stories - New Collection,Paid Social,tablet,Netherlands,/blogs/style-guide,31,13,0.0,86,2,1,0,0
2025-12-31,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/collections/new-arrivals,46,31,69.0,111,4,2,1,1
2025-12-31,email,newsletter,Post-Purchase Flow,Email,mobile,Belgium,/collections/new-arrivals,59,39,70.74,188,4,2,1,1
2025-12-31,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/collections/best-sellers,46,27,136.45,126,3,1,2,2
2025-12-31,bing,organic,,Organic Search,mobile,Netherlands,/products/organic-joggers,28,17,0.0,82,2,0,0,0
2025-12-31,bing,organic,,Organic Search,desktop,Netherlands,/products/organic-joggers,30,17,0.0,94,2,1,0,0
2025-12-31,bing,organic,,Organic Search,desktop,Netherlands,/collections/best-sellers,27,16,0.0,85,1,0,0,0
2025-12-31,pinterest,referral,,Social,desktop,Belgium,/collections/best-sellers,21,7,0.0,66,1,0,0,0
2025-12-31,pinterest,referral,,Social,mobile,Netherlands,/,17,6,0.0,42,1,0,0,0
2025-12-31,pinterest,referral,,Social,desktop,Netherlands,/collections/new-arrivals,19,7,0.0,54,1,0,0,0
2026-01-01,google,cpc,Performance Max - Prospecting,Paid Search,desktop,Belgium,/,153,87,269.77,414,10,5,4,4
2026-01-01,google,cpc,Brand - BE,Paid Search,mobile,Belgium,/collections/sale,140,84,145.02,386,13,7,2,2
2026-01-01,google,cpc,Brand - BE,Paid Search,desktop,Netherlands,/,138,80,192.12,376,13,6,3,3
2026-01-01,google,organic,,Organic Search,desktop,Netherlands,/collections/new-arrivals,155,90,113.73,448,14,8,2,2
2026-01-01,google,organic,,Organic Search,mobile,Netherlands,/products/weekend-bag,158,100,110.87,376,13,6,2,2
2026-01-01,google,organic,,Organic Search,desktop,Netherlands,/,165,94,193.07,521,11,6,3,3
2026-01-01,(direct),(none),,Direct,mobile,Netherlands,/blogs/style-guide,81,36,145.64,198,5,2,2,2
2026-01-01,(direct),(none),,Direct,mobile,Netherlands,/collections/best-sellers,80,43,58.57,205,5,2,1,1
2026-01-01,(direct),(none),,Direct,desktop,Netherlands,/collections/accessories,86,46,197.96,252,7,3,3,3
2026-01-01,facebook,paid,Retargeting - Website Visitors,Paid Social,tablet,Netherlands,/pages/about-us,61,26,0.0,153,4,2,0,0
2026-01-01,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Belgium,/,65,31,70.53,171,4,2,1,1
2026-01-01,facebook,paid,Broad - Interest Based,Paid Social,tablet,Netherlands,/products/classic-essential-tee,59,25,0.0,150,4,2,0,0
2026-01-01,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Germany,/collections/best-sellers,32,15,0.0,89,2,0,0,0
2026-01-01,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Netherlands,/products/organic-joggers,27,12,0.0,77,2,1,0,0
2026-01-01,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/,26,11,0.0,82,1,0,0,0
2026-01-01,email,newsletter,Abandoned Cart,Email,tablet,Netherlands,/,52,36,133.41,166,3,1,2,2
2026-01-01,email,newsletter,Abandoned Cart,Email,desktop,France,/products/recycled-sneakers,48,29,68.39,145,4,2,1,1
2026-01-01,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/collections/accessories,41,26,66.09,109,3,1,1,1
2026-01-01,bing,organic,,Organic Search,mobile,Netherlands,/,25,16,0.0,75,1,0,0,0
2026-01-01,bing,organic,,Organic Search,mobile,Belgium,/products/organic-joggers,20,11,0.0,57,1,0,0,0
2026-01-01,bing,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,23,13,0.0,58,1,0,0,0
2026-01-01,pinterest,referral,,Social,desktop,Netherlands,/products/classic-essential-tee,19,6,0.0,56,1,0,0,0
2026-01-01,pinterest,referral,,Social,mobile,Netherlands,/products/premium-hoodie,20,8,0.0,61,1,0,0,0
2026-01-01,pinterest,referral,,Social,desktop,Netherlands,/blogs/style-guide,18,7,0.0,44,1,0,0,0
2026-01-02,google,cpc,Brand - NL,Paid Search,mobile,Germany,/collections/new-arrivals,166,90,210.95,454,14,8,3,3
2026-01-02,google,cpc,Brand - BE,Paid Search,mobile,Belgium,/collections/new-arrivals,131,69,191.71,410,12,7,3,3
2026-01-02,google,cpc,Search - Generic,Paid Search,desktop,Netherlands,/,138,68,196.46,433,8,4,3,3
2026-01-02,google,organic,,Organic Search,tablet,Germany,/products/organic-joggers,152,98,209.22,442,12,6,3,3
2026-01-02,google,organic,,Organic Search,mobile,Netherlands,/,160,104,122.72,410,13,8,2,2
2026-01-02,google,organic,,Organic Search,desktop,Netherlands,/collections/sale,175,103,177.23,421,15,7,3,3
2026-01-02,(direct),(none),,Direct,desktop,France,/,101,47,173.83,297,7,3,3,3
2026-01-02,(direct),(none),,Direct,desktop,France,/collections/best-sellers,87,39,216.37,210,6,3,3,3
2026-01-02,(direct),(none),,Direct,desktop,Belgium,/collections/sale,83,45,214.79,218,6,3,3,3
2026-01-02,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/products/organic-joggers,53,22,0.0,149,3,1,0,0
2026-01-02,facebook,paid,Broad - Interest Based,Paid Social,tablet,Netherlands,/products/classic-essential-tee,65,28,0.0,180,5,3,0,0
2026-01-02,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/products/classic-essential-tee,54,24,0.0,129,3,1,0,0
2026-01-02,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Other,/products/premium-hoodie,29,13,0.0,79,2,1,0,0
2026-01-02,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/products/organic-joggers,32,13,0.0,94,2,0,0,0
2026-01-02,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Belgium,/collections/best-sellers,32,13,0.0,84,2,1,0,0
2026-01-02,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/collections/accessories,43,25,74.04,116,3,1,1,1
2026-01-02,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/collections/best-sellers,48,34,69.82,126,3,1,1,1
2026-01-02,email,newsletter,Weekly Newsletter,Email,tablet,Netherlands,/products/classic-essential-tee,48,31,55.99,116,4,2,1,1
2026-01-02,bing,organic,,Organic Search,desktop,Other,/products/classic-essential-tee,24,13,0.0,74,2,1,0,0
2026-01-02,bing,organic,,Organic Search,mobile,Belgium,/pages/about-us,25,16,0.0,74,2,1,0,0
2026-01-02,bing,organic,,Organic Search,desktop,Netherlands,/,21,12,0.0,51,1,0,0,0
2026-01-02,pinterest,referral,,Social,desktop,France,/collections/sale,18,7,0.0,52,1,0,0,0
2026-01-02,pinterest,referral,,Social,desktop,Netherlands,/products/premium-hoodie,18,7,0.0,44,1,0,0,0
2026-01-02,pinterest,referral,,Social,desktop,Belgium,/,17,6,0.0,50,1,0,0,0
2026-01-03,google,cpc,Brand - NL,Paid Search,mobile,Netherlands,/collections/best-sellers,99,56,112.39,248,7,3,2,2
2026-01-03,google,cpc,Shopping - All Products,Paid Search,mobile,Germany,/products/classic-essential-tee,92,54,57.53,264,7,4,1,1
2026-01-03,google,cpc,Shopping - All Products,Paid Search,desktop,Netherlands,/products/classic-essential-tee,123,71,191.88,337,10,6,3,3
2026-01-03,google,organic,,Organic Search,tablet,Netherlands,/,114,69,61.89,324,7,3,1,1
2026-01-03,google,organic,,Organic Search,desktop,Netherlands,/collections/sale,120,73,134.3,340,8,3,2,2
2026-01-03,google,organic,,Organic Search,mobile,Germany,/,148,86,133.51,442,10,5,2,2
2026-01-03,(direct),(none),,Direct,desktop,Germany,/collections/sale,68,36,67.65,202,6,3,1,1
2026-01-03,(direct),(none),,Direct,desktop,Netherlands,/,62,30,71.15,171,4,2,1,1
2026-01-03,(direct),(none),,Direct,mobile,Netherlands,/collections/best-sellers,70,38,56.92,180,6,3,1,1
2026-01-03,facebook,paid,Broad - Interest Based,Paid Social,desktop,Other,/,41,17,0.0,128,3,1,0,0
2026-01-03,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/pages/about-us,41,19,0.0,100,3,1,0,0
2026-01-03,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Belgium,/collections/best-sellers,39,19,0.0,108,2,1,0,0
2026-01-03,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/collections/sale,23,10,0.0,70,1,0,0,0
2026-01-03,instagram,paid,Reels - Product Highlights,Paid Social,desktop,France,/collections/best-sellers,18,8,0.0,57,1,0,0,0
2026-01-03,instagram,paid,Stories - New Collection,Paid Social,desktop,Germany,/products/premium-hoodie,22,9,0.0,64,1,0,0,0
2026-01-03,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/collections/new-arrivals,33,20,67.72,87,2,1,1,1
2026-01-03,email,newsletter,Post-Purchase Flow,Email,mobile,Belgium,/products/recycled-sneakers,30,20,0.0,81,2,1,0,0
2026-01-03,email,newsletter,Post-Purchase Flow,Email,mobile,Belgium,/collections/new-arrivals,38,23,67.38,103,2,1,1,1
2026-01-03,bing,organic,,Organic Search,mobile,Netherlands,/collections/sale,17,10,0.0,43,1,0,0,0
2026-01-03,bing,organic,,Organic Search,mobile,Germany,/,16,9,0.0,48,1,0,0,0
2026-01-03,bing,organic,,Organic Search,mobile,Netherlands,/products/classic-essential-tee,19,12,0.0,58,1,0,0,0
2026-01-03,pinterest,referral,,Social,mobile,Belgium,/products/classic-essential-tee,13,5,0.0,32,0,0,0,0
2026-01-03,pinterest,referral,,Social,desktop,Netherlands,/,14,5,0.0,43,0,0,0,0
2026-01-03,pinterest,referral,,Social,mobile,Netherlands,/products/organic-joggers,13,4,0.0,36,0,0,0,0
2026-01-04,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Netherlands,/products/organic-joggers,110,58,71.27,286,10,4,1,1
2026-01-04,google,cpc,Search - Generic,Paid Search,tablet,Netherlands,/collections/best-sellers,103,59,124.69,296,7,3,2,2
2026-01-04,google,cpc,Brand - NL,Paid Search,desktop,Netherlands,/collections/best-sellers,103,54,180.46,262,8,4,3,3
2026-01-04,google,organic,,Organic Search,mobile,Belgium,/collections/sale,136,89,113.05,370,9,4,2,2
2026-01-04,google,organic,,Organic Search,mobile,Netherlands,/blogs/style-guide,123,79,144.99,379,9,4,2,2
2026-01-04,google,organic,,Organic Search,mobile,Netherlands,/,121,80,72.41,374,8,4,1,1
2026-01-04,(direct),(none),,Direct,desktop,Netherlands,/collections/new-arrivals,73,33,118.17,182,5,3,2,2
2026-01-04,(direct),(none),,Direct,mobile,Belgium,/,58,26,63.26,153,5,2,1,1
2026-01-04,(direct),(none),,Direct,tablet,Germany,/products/classic-essential-tee,71,37,66.6,194,6,3,1,1
2026-01-04,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/products/classic-essential-tee,40,19,0.0,96,3,1,0,0
2026-01-04,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/products/classic-essential-tee,50,20,0.0,145,4,2,0,0
2026-01-04,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Belgium,/collections/sale,45,20,0.0,141,4,2,0,0
2026-01-04,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Belgium,/products/organic-joggers,23,11,0.0,71,1,0,0,0
2026-01-04,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/collections/sale,22,9,0.0,54,2,1,0,0
2026-01-04,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/collections/new-arrivals,20,8,0.0,55,1,0,0,0
