report_date,account_name,campaign_name,campaign_status,channel_type,device,ad_network_type,impressions,clicks,cost,conversions,conversions_value
2026-01-01,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,211,2,0.48,0,0.0
2026-01-01,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,1091,14,3.31,0,0.0
2026-01-01,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,1206,12,3.91,0,0.0
2026-01-01,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,167,1,0.32,0,0.0
2026-01-01,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1579,36,12.56,1,66.16
2026-01-01,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1655,35,13.75,0,0.0
2026-01-01,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,254,5,1.85,0,0.0
2026-01-01,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,738,51,23.87,2,133.51
2026-01-01,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,847,50,24.92,1,58.76
2026-01-01,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,107,7,3.41,0,0.0
2026-01-01,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,380,23,8.61,1,67.78
2026-01-01,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,450,33,12.71,0,0.0
2026-01-01,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,62,4,1.59,0,0.0
2026-01-01,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,510,1,0.15,0,0.0
2026-01-01,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,635,2,0.38,0,0.0
2026-01-01,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,92,0,0.0,0,0.0
2026-01-02,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,930,52,27.34,1,72.61
2026-01-02,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,740,52,26.25,1,72.97
2026-01-02,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,116,6,2.68,0,0.0
2026-01-02,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,496,33,15.49,1,69.12
2026-01-02,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,582,34,15.2,1,64.62
2026-01-02,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,74,5,1.81,0,0.0
2026-01-02,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1191,13,3.72,0,0.0
2026-01-02,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1469,16,4.36,0,0.0
2026-01-02,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,227,2,0.66,0,0.0
2026-01-02,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,1061,13,3.04,0,0.0
2026-01-02,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,1135,13,4.35,0,0.0
2026-01-02,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,137,1,0.26,0,0.0
2026-01-02,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1727,41,16.5,1,55.97
2026-01-02,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1839,47,17.07,1,56.48
2026-01-02,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,291,7,2.32,0,0.0
2026-01-02,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,769,52,24.9,1,58.03
2026-01-02,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,733,43,20.53,1,72.23
2026-01-02,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,106,7,2.98,0,0.0
2026-01-02,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,437,28,13.52,0,0.0
2026-01-02,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,496,33,12.23,1,72.9
2026-01-02,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,65,3,1.41,0,0.0
2026-01-02,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,633,2,0.37,0,0.0
2026-01-02,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,667,2,0.36,0,0.0
2026-01-02,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,94,0,0.0,0,0.0
2026-01-03,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,755,51,22.56,1,68.3
2026-01-03,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,624,43,17.32,1,59.45
2026-01-03,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,103,7,3.32,0,0.0
2026-01-03,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,450,27,11.61,1,62.85
2026-01-03,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,465,31,14.8,0,0.0
2026-01-03,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,55,3,1.14,0,0.0
2026-01-03,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1012,10,2.47,0,0.0
2026-01-03,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1236,13,4.11,0,0.0
2026-01-03,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,146,1,0.28,0,0.0
2026-01-03,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,872,9,2.91,0,0.0
2026-01-03,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,873,10,2.4,0,0.0
2026-01-03,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,128,1,0.26,0,0.0
2026-01-03,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1177,27,10.27,0,0.0
2026-01-03,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1317,34,12.69,0,0.0
2026-01-03,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,208,5,2.02,0,0.0
2026-01-03,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,623,45,23.68,2,140.16
2026-01-03,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,579,42,15.2,1,67.52
2026-01-03,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,81,5,2.45,0,0.0
2026-01-03,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,345,22,8.82,0,0.0
2026-01-03,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,386,21,10.41,0,0.0
2026-01-03,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,52,3,1.44,0,0.0
2026-01-03,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,519,2,0.36,0,0.0
2026-01-03,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,550,1,0.19,0,0.0
2026-01-03,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,80,0,0.0,0,0.0
2026-01-04,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,611,38,14.47,1,66.12
2026-01-04,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,818,49,20.67,1,56.27
2026-01-04,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,100,7,3.16,0,0.0
2026-01-04,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,388,23,8.64,1,71.31
2026-01-04,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,407,29,11.79,0,0.0
2026-01-04,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,67,4,1.63,0,0.0
2026-01-04,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1171,14,4.47,0,0.0
2026-01-04,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1348,18,4.81,0,0.0
2026-01-04,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,164,1,0.29,0,0.0
2026-01-04,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,868,9,2.73,0,0.0
2026-01-04,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,986,11,2.49,0,0.0
2026-01-04,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,125,1,0.31,0,0.0
2026-01-04,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1432,38,13.91,1,65.54
2026-01-04,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1563,39,10.95,0,0.0
2026-01-04,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,247,5,2.03,0,0.0
2026-01-04,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,689,42,20.5,1,71.25
2026-01-04,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,574,34,13.09,1,61.61
2026-01-04,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,105,7,3.15,0,0.0
2026-01-04,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,320,18,8.57,0,0.0
2026-01-04,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,317,23,10.65,0,0.0
2026-01-04,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,53,3,1.18,0,0.0
2026-01-04,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,450,1,0.18,0,0.0
2026-01-04,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,555,1,0.17,0,0.0
2026-01-04,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,70,0,0.0,0,0.0
2026-01-05,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,1040,70,34.84,2,120.12
2026-01-05,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,1070,65,29.92,2,138.42
2026-01-05,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,131,7,2.79,0,0.0
2026-01-05,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,554,40,18.54,1,63.73
2026-01-05,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,601,35,14.88,1,69.48
2026-01-05,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,90,6,2.98,0,0.0
2026-01-05,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1371,16,5.06,0,0.0
2026-01-05,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1474,18,4.81,0,0.0
2026-01-05,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,220,3,0.99,0,0.0
2026-01-05,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,1233,15,4.16,0,0.0
2026-01-05,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,1166,15,3.45,0,0.0
2026-01-05,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,169,2,0.6,0,0.0
2026-01-05,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,2024,53,22.07,1,66.57
2026-01-05,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,2251,54,15.71,1,58.08
2026-01-05,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,260,5,1.66,0,0.0
2026-01-05,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,942,62,27.66,3,220.73
2026-01-05,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,919,54,24.31,1,68.95
2026-01-05,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,136,8,3.69,0,0.0
2026-01-05,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,498,35,18.82,1,71.84
2026-01-05,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,524,32,14.93,1,55.3
2026-01-05,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,66,4,1.66,0,0.0
2026-01-05,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,566,1,0.18,0,0.0
2026-01-05,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,755,3,0.52,0,0.0
2026-01-05,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,94,0,0.0,0,0.0
2026-01-06,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,746,52,26.17,1,63.92
2026-01-06,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,974,57,22.29,1,74.66
2026-01-06,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,114,7,3.43,0,0.0
2026-01-06,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,534,39,16.84,1,67.43
2026-01-06,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,509,30,13.99,0,0.0
2026-01-06,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,71,3,1.59,0,0.0
2026-01-06,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1458,18,5.37,0,0.0
2026-01-06,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1484,17,5.52,0,0.0
2026-01-06,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,237,3,0.88,0,0.0
2026-01-06,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,1069,13,3.09,0,0.0
2026-01-06,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,1145,13,4.26,0,0.0
2026-01-06,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,159,1,0.3,0,0.0
2026-01-06,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1501,34,11.38,1,57.16
2026-01-06,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1893,44,16.87,0,0.0
2026-01-06,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,235,5,1.41,0,0.0
2026-01-06,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,741,41,18.02,1,59.13
2026-01-06,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,858,60,25.21,2,149.1
2026-01-06,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,132,9,4.35,0,0.0
2026-01-06,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,380,28,13.33,0,0.0
2026-01-06,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,493,35,16.88,0,0.0
2026-01-06,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,69,4,1.75,0,0.0
2026-01-06,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,525,2,0.38,0,0.0
2026-01-06,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,568,1,0.16,0,0.0
2026-01-06,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,89,0,0.0,0,0.0
2026-01-07,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,867,61,27.46,2,139.94
2026-01-07,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,972,66,24.41,2,111.01
2026-01-07,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,128,7,3.24,0,0.0
2026-01-07,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,443,30,12.09,1,65.89
2026-01-07,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,587,42,22.17,1,72.66
2026-01-07,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,84,6,2.3,0,0.0
2026-01-07,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1190,12,2.72,0,0.0
2026-01-07,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1519,16,5.18,0,0.0
2026-01-07,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,226,2,0.66,0,0.0
2026-01-07,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,1069,12,3.23,0,0.0
2026-01-07,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,1057,14,4.39,0,0.0
2026-01-07,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,145,1,0.25,0,0.0
2026-01-07,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1755,47,18.34,1,64.38
2026-01-07,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1632,42,13.87,0,0.0
2026-01-07,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,267,6,1.7,0,0.0
2026-01-07,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,793,50,20.52,1,71.81
2026-01-07,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,853,47,24.73,1,61.28
2026-01-07,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,133,9,3.3,0,0.0
2026-01-07,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,442,24,12.15,0,0.0
2026-01-07,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,417,30,13.85,1,65.11
2026-01-07,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,58,4,1.76,0,0.0
2026-01-07,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,578,2,0.31,0,0.0
2026-01-07,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,583,2,0.41,0,0.0
2026-01-07,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,105,0,0.0,0,0.0
2026-01-08,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,783,47,24.11,1,70.71
2026-01-08,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,859,50,19.29,1,66.25
2026-01-08,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,132,7,3.0,0,0.0
2026-01-08,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,470,30,15.14,1,67.16
2026-01-08,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,481,28,11.41,0,0.0
2026-01-08,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,71,4,1.89,0,0.0
2026-01-08,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1201,13,3.27,0,0.0
2026-01-08,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1250,15,4.15,0,0.0
2026-01-08,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,187,2,0.53,0,0.0
2026-01-08,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,1061,12,3.6,0,0.0
2026-01-08,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,1158,13,3.8,0,0.0
2026-01-08,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,140,1,0.32,0,0.0
2026-01-08,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1813,41,14.51,1,72.58
2026-01-08,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1605,44,15.7,0,0.0
2026-01-08,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,288,7,2.72,0,0.0
2026-01-08,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,730,52,21.61,1,72.67
2026-01-08,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,854,53,27.91,1,60.32
2026-01-08,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,129,8,4.22,0,0.0
2026-01-08,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,473,27,9.89,1,67.65
2026-01-08,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,409,25,10.15,0,0.0
2026-01-08,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,64,4,2.09,0,0.0
2026-01-08,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,509,2,0.39,0,0.0
2026-01-08,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,651,2,0.39,0,0.0
2026-01-08,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,93,0,0.0,0,0.0
2026-01-09,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,856,52,23.63,2,117.46
2026-01-09,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,1045,73,30.41,1,67.6
2026-01-09,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,127,8,3.39,0,0.0
2026-01-09,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,508,33,15.52,1,55.87
2026-01-09,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,608,42,15.69,1,65.65
2026-01-09,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,76,5,2.7,0,0.0
2026-01-09,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1546,19,5.88,0,0.0
2026-01-09,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1677,21,6.87,0,0.0
2026-01-09,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,196,2,0.45,0,0.0
2026-01-09,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,1102,11,3.5,0,0.0
2026-01-09,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,1003,12,3.35,0,0.0
2026-01-09,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,140,1,0.32,0,0.0
2026-01-09,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1508,39,12.76,1,73.5
2026-01-09,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1563,38,14.19,0,0.0
2026-01-09,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,264,6,2.36,0,0.0
2026-01-09,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,698,42,20.13,1,62.43
2026-01-09,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,834,49,25.47,1,63.66
2026-01-09,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,105,6,2.38,0,0.0
2026-01-09,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,386,28,12.28,0,0.0
2026-01-09,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,419,29,14.45,0,0.0
2026-01-09,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,74,5,2.05,0,0.0
2026-01-09,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,612,2,0.34,0,0.0
2026-01-09,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,606,2,0.33,0,0.0
2026-01-09,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,81,0,0.0,0,0.0
2026-01-10,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,671,42,18.82,2,148.54
2026-01-10,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,642,43,15.69,1,56.24
2026-01-10,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,87,5,2.11,0,0.0
2026-01-10,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,387,22,10.8,1,71.98
2026-01-10,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,443,31,12.52,0,0.0
2026-01-10,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,55,3,1.19,0,0.0
2026-01-10,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,952,11,2.47,0,0.0
2026-01-10,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1070,12,3.57,0,0.0
2026-01-10,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,176,2,0.64,0,0.0
2026-01-10,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,775,9,2.43,0,0.0
2026-01-10,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,757,8,2.35,0,0.0
2026-01-10,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,127,1,0.26,0,0.0
2026-01-10,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1189,32,9.14,1,63.76
2026-01-10,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1390,36,11.99,0,0.0
2026-01-10,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,221,5,1.51,0,0.0
2026-01-10,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,518,34,17.09,1,71.61
2026-01-10,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,571,37,14.29,1,65.29
2026-01-10,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,77,4,1.75,0,0.0
2026-01-10,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,318,20,8.01,0,0.0
2026-01-10,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,360,25,9.74,0,0.0
2026-01-10,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,44,2,0.75,0,0.0
2026-01-10,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,457,1,0.14,0,0.0
